time,Y,X,LAPrec1901
1987-02-01,2725000.0,4250000.0,66.0
1987-02-01,2725000.0,4255000.0,64.0
1987-02-01,2725000.0,4260000.0,61.0
1987-02-01,2730000.0,4250000.0,64.0
1987-02-01,2730000.0,4255000.0,61.0
1987-02-01,2730000.0,4260000.0,57.0
1987-02-01,2735000.0,4250000.0,56.0
1987-02-01,2735000.0,4255000.0,56.0
1987-02-01,2735000.0,4260000.0,54.0
1987-02-01,2740000.0,4250000.0,54.0
1987-02-01,2740000.0,4255000.0,56.0
1987-02-01,2740000.0,4260000.0,58.0
1987-03-01,2725000.0,4250000.0,64.0
1987-03-01,2725000.0,4255000.0,63.0
1987-03-01,2725000.0,4260000.0,60.0
1987-03-01,2730000.0,4250000.0,63.0
1987-03-01,2730000.0,4255000.0,60.0
1987-03-01,2730000.0,4260000.0,56.0
1987-03-01,2735000.0,4250000.0,54.0
1987-03-01,2735000.0,4255000.0,53.0
1987-03-01,2735000.0,4260000.0,51.0
1987-03-01,2740000.0,4250000.0,51.0
1987-03-01,2740000.0,4255000.0,52.0
1987-03-01,2740000.0,4260000.0,53.0
1987-04-01,2725000.0,4250000.0,65.0
1987-04-01,2725000.0,4255000.0,65.0
1987-04-01,2725000.0,4260000.0,63.0
1987-04-01,2730000.0,4250000.0,62.0
1987-04-01,2730000.0,4255000.0,61.0
1987-04-01,2730000.0,4260000.0,59.0
1987-04-01,2735000.0,4250000.0,55.0
1987-04-01,2735000.0,4255000.0,57.0
1987-04-01,2735000.0,4260000.0,57.0
1987-04-01,2740000.0,4250000.0,53.0
1987-04-01,2740000.0,4255000.0,55.0
1987-04-01,2740000.0,4260000.0,58.0
1987-05-01,2725000.0,4250000.0,146.0
1987-05-01,2725000.0,4255000.0,145.0
1987-05-01,2725000.0,4260000.0,143.0
1987-05-01,2730000.0,4250000.0,140.0
1987-05-01,2730000.0,4255000.0,139.0
1987-05-01,2730000.0,4260000.0,135.0
1987-05-01,2735000.0,4250000.0,130.0
1987-05-01,2735000.0,4255000.0,133.0
1987-05-01,2735000.0,4260000.0,132.0
1987-05-01,2740000.0,4250000.0,130.0
1987-05-01,2740000.0,4255000.0,134.0
1987-05-01,2740000.0,4260000.0,139.0
1987-06-01,2725000.0,4250000.0,172.0
1987-06-01,2725000.0,4255000.0,167.0
1987-06-01,2725000.0,4260000.0,162.0
1987-06-01,2730000.0,4250000.0,165.0
1987-06-01,2730000.0,4255000.0,158.0
1987-06-01,2730000.0,4260000.0,151.0
1987-06-01,2735000.0,4250000.0,155.0
1987-06-01,2735000.0,4255000.0,154.0
1987-06-01,2735000.0,4260000.0,147.0
1987-06-01,2740000.0,4250000.0,154.0
1987-06-01,2740000.0,4255000.0,154.0
1987-06-01,2740000.0,4260000.0,153.0
1987-07-01,2725000.0,4250000.0,112.0
1987-07-01,2725000.0,4255000.0,113.0
1987-07-01,2725000.0,4260000.0,115.0
1987-07-01,2730000.0,4250000.0,107.0
1987-07-01,2730000.0,4255000.0,107.0
1987-07-01,2730000.0,4260000.0,109.0
1987-07-01,2735000.0,4250000.0,107.0
1987-07-01,2735000.0,4255000.0,112.0
1987-07-01,2735000.0,4260000.0,111.0
1987-07-01,2740000.0,4250000.0,109.0
1987-07-01,2740000.0,4255000.0,113.0
1987-07-01,2740000.0,4260000.0,116.0
1987-08-01,2725000.0,4250000.0,66.0
1987-08-01,2725000.0,4255000.0,65.0
1987-08-01,2725000.0,4260000.0,65.0
1987-08-01,2730000.0,4250000.0,64.0
1987-08-01,2730000.0,4255000.0,64.0
1987-08-01,2730000.0,4260000.0,64.0
1987-08-01,2735000.0,4250000.0,64.0
1987-08-01,2735000.0,4255000.0,66.0
1987-08-01,2735000.0,4260000.0,65.0
1987-08-01,2740000.0,4250000.0,66.0
1987-08-01,2740000.0,4255000.0,68.0
1987-08-01,2740000.0,4260000.0,71.0
1987-09-01,2725000.0,4250000.0,129.0
1987-09-01,2725000.0,4255000.0,128.0
1987-09-01,2725000.0,4260000.0,125.0
1987-09-01,2730000.0,4250000.0,124.0
1987-09-01,2730000.0,4255000.0,121.0
1987-09-01,2730000.0,4260000.0,118.0
1987-09-01,2735000.0,4250000.0,114.0
1987-09-01,2735000.0,4255000.0,114.0
1987-09-01,2735000.0,4260000.0,111.0
1987-09-01,2740000.0,4250000.0,111.0
1987-09-01,2740000.0,4255000.0,112.0
1987-09-01,2740000.0,4260000.0,111.0
1987-10-01,2725000.0,4250000.0,41.0
1987-10-01,2725000.0,4255000.0,39.0
1987-10-01,2725000.0,4260000.0,36.0
1987-10-01,2730000.0,4250000.0,41.0
1987-10-01,2730000.0,4255000.0,38.0
1987-10-01,2730000.0,4260000.0,34.0
1987-10-01,2735000.0,4250000.0,38.0
1987-10-01,2735000.0,4255000.0,37.0
1987-10-01,2735000.0,4260000.0,34.0
1987-10-01,2740000.0,4250000.0,41.0
1987-10-01,2740000.0,4255000.0,39.0
1987-10-01,2740000.0,4260000.0,37.0
1987-11-01,2725000.0,4250000.0,72.0
1987-11-01,2725000.0,4255000.0,70.0
1987-11-01,2725000.0,4260000.0,69.0
1987-11-01,2730000.0,4250000.0,70.0
1987-11-01,2730000.0,4255000.0,66.0
1987-11-01,2730000.0,4260000.0,63.0
1987-11-01,2735000.0,4250000.0,60.0
1987-11-01,2735000.0,4255000.0,59.0
1987-11-01,2735000.0,4260000.0,57.0
1987-11-01,2740000.0,4250000.0,57.0
1987-11-01,2740000.0,4255000.0,58.0
1987-11-01,2740000.0,4260000.0,59.0
1987-12-01,2725000.0,4250000.0,53.0
1987-12-01,2725000.0,4255000.0,52.0
1987-12-01,2725000.0,4260000.0,51.0
1987-12-01,2730000.0,4250000.0,53.0
1987-12-01,2730000.0,4255000.0,50.0
1987-12-01,2730000.0,4260000.0,48.0
1987-12-01,2735000.0,4250000.0,47.0
1987-12-01,2735000.0,4255000.0,45.0
1987-12-01,2735000.0,4260000.0,43.0
1987-12-01,2740000.0,4250000.0,46.0
1987-12-01,2740000.0,4255000.0,45.0
1987-12-01,2740000.0,4260000.0,46.0
1988-01-01,2725000.0,4250000.0,64.0
1988-01-01,2725000.0,4255000.0,61.0
1988-01-01,2725000.0,4260000.0,57.0
1988-01-01,2730000.0,4250000.0,65.0
1988-01-01,2730000.0,4255000.0,59.0
1988-01-01,2730000.0,4260000.0,52.0
1988-01-01,2735000.0,4250000.0,57.0
1988-01-01,2735000.0,4255000.0,53.0
1988-01-01,2735000.0,4260000.0,48.0
1988-01-01,2740000.0,4250000.0,55.0
1988-01-01,2740000.0,4255000.0,54.0
1988-01-01,2740000.0,4260000.0,53.0
1988-02-01,2725000.0,4250000.0,82.0
1988-02-01,2725000.0,4255000.0,79.0
1988-02-01,2725000.0,4260000.0,76.0
1988-02-01,2730000.0,4250000.0,81.0
1988-02-01,2730000.0,4255000.0,76.0
1988-02-01,2730000.0,4260000.0,70.0
1988-02-01,2735000.0,4250000.0,71.0
1988-02-01,2735000.0,4255000.0,69.0
1988-02-01,2735000.0,4260000.0,65.0
1988-02-01,2740000.0,4250000.0,70.0
1988-02-01,2740000.0,4255000.0,70.0
1988-02-01,2740000.0,4260000.0,70.0
1988-03-01,2725000.0,4250000.0,174.0
1988-03-01,2725000.0,4255000.0,171.0
1988-03-01,2725000.0,4260000.0,165.0
1988-03-01,2730000.0,4250000.0,172.0
1988-03-01,2730000.0,4255000.0,162.0
1988-03-01,2730000.0,4260000.0,151.0
1988-03-01,2735000.0,4250000.0,147.0
1988-03-01,2735000.0,4255000.0,144.0
1988-03-01,2735000.0,4260000.0,138.0
1988-03-01,2740000.0,4250000.0,140.0
1988-03-01,2740000.0,4255000.0,142.0
1988-03-01,2740000.0,4260000.0,145.0
1988-04-01,2725000.0,4250000.0,53.0
1988-04-01,2725000.0,4255000.0,53.0
1988-04-01,2725000.0,4260000.0,54.0
1988-04-01,2730000.0,4250000.0,49.0
1988-04-01,2730000.0,4255000.0,49.0
1988-04-01,2730000.0,4260000.0,48.0
1988-04-01,2735000.0,4250000.0,41.0
1988-04-01,2735000.0,4255000.0,42.0
1988-04-01,2735000.0,4260000.0,43.0
1988-04-01,2740000.0,4250000.0,37.0
1988-04-01,2740000.0,4255000.0,38.0
1988-04-01,2740000.0,4260000.0,41.0
1988-05-01,2725000.0,4250000.0,76.0
1988-05-01,2725000.0,4255000.0,74.0
1988-05-01,2725000.0,4260000.0,71.0
1988-05-01,2730000.0,4250000.0,72.0
1988-05-01,2730000.0,4255000.0,70.0
1988-05-01,2730000.0,4260000.0,66.0
1988-05-01,2735000.0,4250000.0,68.0
1988-05-01,2735000.0,4255000.0,69.0
1988-05-01,2735000.0,4260000.0,66.0
1988-05-01,2740000.0,4250000.0,69.0
1988-05-01,2740000.0,4255000.0,70.0
1988-05-01,2740000.0,4260000.0,70.0
1988-06-01,2725000.0,4250000.0,110.0
1988-06-01,2725000.0,4255000.0,109.0
1988-06-01,2725000.0,4260000.0,108.0
1988-06-01,2730000.0,4250000.0,104.0
1988-06-01,2730000.0,4255000.0,103.0
1988-06-01,2730000.0,4260000.0,103.0
1988-06-01,2735000.0,4250000.0,98.0
1988-06-01,2735000.0,4255000.0,102.0
1988-06-01,2735000.0,4260000.0,102.0
1988-06-01,2740000.0,4250000.0,97.0
1988-06-01,2740000.0,4255000.0,101.0
1988-06-01,2740000.0,4260000.0,105.0
1988-07-01,2725000.0,4250000.0,94.0
1988-07-01,2725000.0,4255000.0,95.0
1988-07-01,2725000.0,4260000.0,95.0
1988-07-01,2730000.0,4250000.0,90.0
1988-07-01,2730000.0,4255000.0,91.0
1988-07-01,2730000.0,4260000.0,92.0
1988-07-01,2735000.0,4250000.0,88.0
1988-07-01,2735000.0,4255000.0,93.0
1988-07-01,2735000.0,4260000.0,93.0
1988-07-01,2740000.0,4250000.0,88.0
1988-07-01,2740000.0,4255000.0,92.0
1988-07-01,2740000.0,4260000.0,96.0
1988-08-01,2725000.0,4250000.0,116.0
1988-08-01,2725000.0,4255000.0,113.0
1988-08-01,2725000.0,4260000.0,109.0
1988-08-01,2730000.0,4250000.0,109.0
1988-08-01,2730000.0,4255000.0,108.0
1988-08-01,2730000.0,4260000.0,106.0
1988-08-01,2735000.0,4250000.0,108.0
1988-08-01,2735000.0,4255000.0,112.0
1988-08-01,2735000.0,4260000.0,110.0
1988-08-01,2740000.0,4250000.0,110.0
1988-08-01,2740000.0,4255000.0,113.0
1988-08-01,2740000.0,4260000.0,116.0
1988-09-01,2725000.0,4250000.0,79.0
1988-09-01,2725000.0,4255000.0,76.0
1988-09-01,2725000.0,4260000.0,73.0
1988-09-01,2730000.0,4250000.0,76.0
1988-09-01,2730000.0,4255000.0,74.0
1988-09-01,2730000.0,4260000.0,70.0
1988-09-01,2735000.0,4250000.0,73.0
1988-09-01,2735000.0,4255000.0,75.0
1988-09-01,2735000.0,4260000.0,72.0
1988-09-01,2740000.0,4250000.0,76.0
1988-09-01,2740000.0,4255000.0,78.0
1988-09-01,2740000.0,4260000.0,77.0
1988-10-01,2725000.0,4250000.0,90.0
1988-10-01,2725000.0,4255000.0,85.0
1988-10-01,2725000.0,4260000.0,79.0
1988-10-01,2730000.0,4250000.0,88.0
1988-10-01,2730000.0,4255000.0,83.0
1988-10-01,2730000.0,4260000.0,76.0
1988-10-01,2735000.0,4250000.0,82.0
1988-10-01,2735000.0,4255000.0,80.0
1988-10-01,2735000.0,4260000.0,74.0
1988-10-01,2740000.0,4250000.0,80.0
1988-10-01,2740000.0,4255000.0,79.0
1988-10-01,2740000.0,4260000.0,77.0
1988-11-01,2725000.0,4250000.0,50.0
1988-11-01,2725000.0,4255000.0,50.0
1988-11-01,2725000.0,4260000.0,50.0
1988-11-01,2730000.0,4250000.0,49.0
1988-11-01,2730000.0,4255000.0,48.0
1988-11-01,2730000.0,4260000.0,46.0
1988-11-01,2735000.0,4250000.0,42.0
1988-11-01,2735000.0,4255000.0,42.0
1988-11-01,2735000.0,4260000.0,41.0
1988-11-01,2740000.0,4250000.0,40.0
1988-11-01,2740000.0,4255000.0,41.0
1988-11-01,2740000.0,4260000.0,42.0
1988-12-01,2725000.0,4250000.0,109.0
1988-12-01,2725000.0,4255000.0,107.0
1988-12-01,2725000.0,4260000.0,104.0
1988-12-01,2730000.0,4250000.0,108.0
1988-12-01,2730000.0,4255000.0,103.0
1988-12-01,2730000.0,4260000.0,97.0
1988-12-01,2735000.0,4250000.0,96.0
1988-12-01,2735000.0,4255000.0,95.0
1988-12-01,2735000.0,4260000.0,93.0
1988-12-01,2740000.0,4250000.0,94.0
1988-12-01,2740000.0,4255000.0,96.0
1988-12-01,2740000.0,4260000.0,100.0
1989-01-01,2725000.0,4250000.0,12.0
1989-01-01,2725000.0,4255000.0,11.0
1989-01-01,2725000.0,4260000.0,11.0
1989-01-01,2730000.0,4250000.0,12.0
1989-01-01,2730000.0,4255000.0,11.0
1989-01-01,2730000.0,4260000.0,10.0
1989-01-01,2735000.0,4250000.0,10.0
1989-01-01,2735000.0,4255000.0,9.0
1989-01-01,2735000.0,4260000.0,9.0
1989-01-01,2740000.0,4250000.0,10.0
1989-01-01,2740000.0,4255000.0,9.0
1989-01-01,2740000.0,4260000.0,10.0
1989-02-01,2725000.0,4250000.0,54.0
1989-02-01,2725000.0,4255000.0,53.0
1989-02-01,2725000.0,4260000.0,50.0
1989-02-01,2730000.0,4250000.0,55.0
1989-02-01,2730000.0,4255000.0,51.0
1989-02-01,2730000.0,4260000.0,47.0
1989-02-01,2735000.0,4250000.0,47.0
1989-02-01,2735000.0,4255000.0,46.0
1989-02-01,2735000.0,4260000.0,43.0
1989-02-01,2740000.0,4250000.0,47.0
1989-02-01,2740000.0,4255000.0,47.0
1989-02-01,2740000.0,4260000.0,47.0
1989-03-01,2725000.0,4250000.0,47.0
1989-03-01,2725000.0,4255000.0,45.0
1989-03-01,2725000.0,4260000.0,43.0
1989-03-01,2730000.0,4250000.0,45.0
1989-03-01,2730000.0,4255000.0,42.0
1989-03-01,2730000.0,4260000.0,39.0
1989-03-01,2735000.0,4250000.0,39.0
1989-03-01,2735000.0,4255000.0,37.0
1989-03-01,2735000.0,4260000.0,36.0
1989-03-01,2740000.0,4250000.0,36.0
1989-03-01,2740000.0,4255000.0,37.0
1989-03-01,2740000.0,4260000.0,37.0
1989-04-01,2725000.0,4250000.0,135.0
1989-04-01,2725000.0,4255000.0,135.0
1989-04-01,2725000.0,4260000.0,133.0
1989-04-01,2730000.0,4250000.0,131.0
1989-04-01,2730000.0,4255000.0,129.0
1989-04-01,2730000.0,4260000.0,126.0
1989-04-01,2735000.0,4250000.0,122.0
1989-04-01,2735000.0,4255000.0,126.0
1989-04-01,2735000.0,4260000.0,123.0
1989-04-01,2740000.0,4250000.0,125.0
1989-04-01,2740000.0,4255000.0,129.0
1989-04-01,2740000.0,4260000.0,130.0
1989-05-01,2725000.0,4250000.0,39.0
1989-05-01,2725000.0,4255000.0,40.0
1989-05-01,2725000.0,4260000.0,40.0
1989-05-01,2730000.0,4250000.0,36.0
1989-05-01,2730000.0,4255000.0,37.0
1989-05-01,2730000.0,4260000.0,38.0
1989-05-01,2735000.0,4250000.0,34.0
1989-05-01,2735000.0,4255000.0,36.0
1989-05-01,2735000.0,4260000.0,36.0
1989-05-01,2740000.0,4250000.0,35.0
1989-05-01,2740000.0,4255000.0,36.0
1989-05-01,2740000.0,4260000.0,38.0
1989-06-01,2725000.0,4250000.0,69.0
1989-06-01,2725000.0,4255000.0,70.0
1989-06-01,2725000.0,4260000.0,70.0
1989-06-01,2730000.0,4250000.0,66.0
1989-06-01,2730000.0,4255000.0,68.0
1989-06-01,2730000.0,4260000.0,68.0
1989-06-01,2735000.0,4250000.0,66.0
1989-06-01,2735000.0,4255000.0,70.0
1989-06-01,2735000.0,4260000.0,71.0
1989-06-01,2740000.0,4250000.0,67.0
1989-06-01,2740000.0,4255000.0,70.0
1989-06-01,2740000.0,4260000.0,74.0
1989-07-01,2725000.0,4250000.0,151.0
1989-07-01,2725000.0,4255000.0,152.0
1989-07-01,2725000.0,4260000.0,152.0
1989-07-01,2730000.0,4250000.0,145.0
1989-07-01,2730000.0,4255000.0,145.0
1989-07-01,2730000.0,4260000.0,146.0
1989-07-01,2735000.0,4250000.0,136.0
1989-07-01,2735000.0,4255000.0,142.0
1989-07-01,2735000.0,4260000.0,142.0
1989-07-01,2740000.0,4250000.0,133.0
1989-07-01,2740000.0,4255000.0,139.0
1989-07-01,2740000.0,4260000.0,147.0
1989-08-01,2725000.0,4250000.0,85.0
1989-08-01,2725000.0,4255000.0,86.0
1989-08-01,2725000.0,4260000.0,87.0
1989-08-01,2730000.0,4250000.0,79.0
1989-08-01,2730000.0,4255000.0,80.0
1989-08-01,2730000.0,4260000.0,81.0
1989-08-01,2735000.0,4250000.0,74.0
1989-08-01,2735000.0,4255000.0,79.0
1989-08-01,2735000.0,4260000.0,80.0
1989-08-01,2740000.0,4250000.0,72.0
1989-08-01,2740000.0,4255000.0,76.0
1989-08-01,2740000.0,4260000.0,80.0
1989-09-01,2725000.0,4250000.0,46.0
1989-09-01,2725000.0,4255000.0,46.0
1989-09-01,2725000.0,4260000.0,47.0
1989-09-01,2730000.0,4250000.0,43.0
1989-09-01,2730000.0,4255000.0,42.0
1989-09-01,2730000.0,4260000.0,43.0
1989-09-01,2735000.0,4250000.0,40.0
1989-09-01,2735000.0,4255000.0,41.0
1989-09-01,2735000.0,4260000.0,41.0
1989-09-01,2740000.0,4250000.0,38.0
1989-09-01,2740000.0,4255000.0,40.0
1989-09-01,2740000.0,4260000.0,43.0
1989-10-01,2725000.0,4250000.0,80.0
1989-10-01,2725000.0,4255000.0,77.0
1989-10-01,2725000.0,4260000.0,74.0
1989-10-01,2730000.0,4250000.0,77.0
1989-10-01,2730000.0,4255000.0,73.0
1989-10-01,2730000.0,4260000.0,68.0
1989-10-01,2735000.0,4250000.0,67.0
1989-10-01,2735000.0,4255000.0,66.0
1989-10-01,2735000.0,4260000.0,63.0
1989-10-01,2740000.0,4250000.0,63.0
1989-10-01,2740000.0,4255000.0,64.0
1989-10-01,2740000.0,4260000.0,66.0
1989-11-01,2725000.0,4250000.0,42.0
1989-11-01,2725000.0,4255000.0,42.0
1989-11-01,2725000.0,4260000.0,42.0
1989-11-01,2730000.0,4250000.0,41.0
1989-11-01,2730000.0,4255000.0,39.0
1989-11-01,2730000.0,4260000.0,38.0
1989-11-01,2735000.0,4250000.0,35.0
1989-11-01,2735000.0,4255000.0,35.0
1989-11-01,2735000.0,4260000.0,34.0
1989-11-01,2740000.0,4250000.0,35.0
1989-11-01,2740000.0,4255000.0,35.0
1989-11-01,2740000.0,4260000.0,35.0
1989-12-01,2725000.0,4250000.0,69.0
1989-12-01,2725000.0,4255000.0,65.0
1989-12-01,2725000.0,4260000.0,61.0
1989-12-01,2730000.0,4250000.0,71.0
1989-12-01,2730000.0,4255000.0,64.0
1989-12-01,2730000.0,4260000.0,58.0
1989-12-01,2735000.0,4250000.0,64.0
1989-12-01,2735000.0,4255000.0,60.0
1989-12-01,2735000.0,4260000.0,55.0
1989-12-01,2740000.0,4250000.0,66.0
1989-12-01,2740000.0,4255000.0,64.0
1989-12-01,2740000.0,4260000.0,61.0
1990-01-01,2725000.0,4250000.0,35.0
1990-01-01,2725000.0,4255000.0,34.0
1990-01-01,2725000.0,4260000.0,32.0
1990-01-01,2730000.0,4250000.0,36.0
1990-01-01,2730000.0,4255000.0,34.0
1990-01-01,2730000.0,4260000.0,31.0
1990-01-01,2735000.0,4250000.0,32.0
1990-01-01,2735000.0,4255000.0,31.0
1990-01-01,2735000.0,4260000.0,30.0
1990-01-01,2740000.0,4250000.0,30.0
1990-01-01,2740000.0,4255000.0,31.0
1990-01-01,2740000.0,4260000.0,31.0
1990-02-01,2725000.0,4250000.0,117.0
1990-02-01,2725000.0,4255000.0,113.0
1990-02-01,2725000.0,4260000.0,108.0
1990-02-01,2730000.0,4250000.0,121.0
1990-02-01,2730000.0,4255000.0,110.0
1990-02-01,2730000.0,4260000.0,102.0
1990-02-01,2735000.0,4250000.0,110.0
1990-02-01,2735000.0,4255000.0,103.0
1990-02-01,2735000.0,4260000.0,95.0
1990-02-01,2740000.0,4250000.0,108.0
1990-02-01,2740000.0,4255000.0,105.0
1990-02-01,2740000.0,4260000.0,103.0
1990-03-01,2725000.0,4250000.0,55.0
1990-03-01,2725000.0,4255000.0,55.0
1990-03-01,2725000.0,4260000.0,55.0
1990-03-01,2730000.0,4250000.0,52.0
1990-03-01,2730000.0,4255000.0,51.0
1990-03-01,2730000.0,4260000.0,50.0
1990-03-01,2735000.0,4250000.0,44.0
1990-03-01,2735000.0,4255000.0,45.0
1990-03-01,2735000.0,4260000.0,46.0
1990-03-01,2740000.0,4250000.0,40.0
1990-03-01,2740000.0,4255000.0,42.0
1990-03-01,2740000.0,4260000.0,44.0
1990-04-01,2725000.0,4250000.0,75.0
1990-04-01,2725000.0,4255000.0,73.0
1990-04-01,2725000.0,4260000.0,71.0
1990-04-01,2730000.0,4250000.0,73.0
1990-04-01,2730000.0,4255000.0,69.0
1990-04-01,2730000.0,4260000.0,65.0
1990-04-01,2735000.0,4250000.0,64.0
1990-04-01,2735000.0,4255000.0,64.0
1990-04-01,2735000.0,4260000.0,61.0
1990-04-01,2740000.0,4250000.0,62.0
1990-04-01,2740000.0,4255000.0,62.0
1990-04-01,2740000.0,4260000.0,64.0
1990-05-01,2725000.0,4250000.0,70.0
1990-05-01,2725000.0,4255000.0,71.0
1990-05-01,2725000.0,4260000.0,71.0
1990-05-01,2730000.0,4250000.0,66.0
1990-05-01,2730000.0,4255000.0,66.0
1990-05-01,2730000.0,4260000.0,67.0
1990-05-01,2735000.0,4250000.0,60.0
1990-05-01,2735000.0,4255000.0,61.0
1990-05-01,2735000.0,4260000.0,62.0
1990-05-01,2740000.0,4250000.0,56.0
1990-05-01,2740000.0,4255000.0,56.0
1990-05-01,2740000.0,4260000.0,59.0
1990-06-01,2725000.0,4250000.0,170.0
1990-06-01,2725000.0,4255000.0,166.0
1990-06-01,2725000.0,4260000.0,159.0
1990-06-01,2730000.0,4250000.0,164.0
1990-06-01,2730000.0,4255000.0,160.0
1990-06-01,2730000.0,4260000.0,155.0
1990-06-01,2735000.0,4250000.0,160.0
1990-06-01,2735000.0,4255000.0,163.0
1990-06-01,2735000.0,4260000.0,158.0
1990-06-01,2740000.0,4250000.0,163.0
1990-06-01,2740000.0,4255000.0,166.0
1990-06-01,2740000.0,4260000.0,166.0
1990-07-01,2725000.0,4250000.0,65.0
1990-07-01,2725000.0,4255000.0,65.0
1990-07-01,2725000.0,4260000.0,65.0
1990-07-01,2730000.0,4250000.0,62.0
1990-07-01,2730000.0,4255000.0,61.0
1990-07-01,2730000.0,4260000.0,61.0
1990-07-01,2735000.0,4250000.0,59.0
1990-07-01,2735000.0,4255000.0,60.0
1990-07-01,2735000.0,4260000.0,59.0
1990-07-01,2740000.0,4250000.0,57.0
1990-07-01,2740000.0,4255000.0,60.0
1990-07-01,2740000.0,4260000.0,62.0
1990-08-01,2725000.0,4250000.0,63.0
1990-08-01,2725000.0,4255000.0,63.0
1990-08-01,2725000.0,4260000.0,64.0
1990-08-01,2730000.0,4250000.0,60.0
1990-08-01,2730000.0,4255000.0,60.0
1990-08-01,2730000.0,4260000.0,61.0
1990-08-01,2735000.0,4250000.0,57.0
1990-08-01,2735000.0,4255000.0,59.0
1990-08-01,2735000.0,4260000.0,59.0
1990-08-01,2740000.0,4250000.0,56.0
1990-08-01,2740000.0,4255000.0,58.0
1990-08-01,2740000.0,4260000.0,61.0
1990-09-01,2725000.0,4250000.0,109.0
1990-09-01,2725000.0,4255000.0,107.0
1990-09-01,2725000.0,4260000.0,106.0
1990-09-01,2730000.0,4250000.0,105.0
1990-09-01,2730000.0,4255000.0,103.0
1990-09-01,2730000.0,4260000.0,100.0
1990-09-01,2735000.0,4250000.0,95.0
1990-09-01,2735000.0,4255000.0,97.0
1990-09-01,2735000.0,4260000.0,96.0
1990-09-01,2740000.0,4250000.0,95.0
1990-09-01,2740000.0,4255000.0,98.0
1990-09-01,2740000.0,4260000.0,101.0
1990-10-01,2725000.0,4250000.0,90.0
1990-10-01,2725000.0,4255000.0,87.0
1990-10-01,2725000.0,4260000.0,84.0
1990-10-01,2730000.0,4250000.0,88.0
1990-10-01,2730000.0,4255000.0,84.0
1990-10-01,2730000.0,4260000.0,79.0
1990-10-01,2735000.0,4250000.0,83.0
1990-10-01,2735000.0,4255000.0,83.0
1990-10-01,2735000.0,4260000.0,78.0
1990-10-01,2740000.0,4250000.0,83.0
1990-10-01,2740000.0,4255000.0,85.0
1990-10-01,2740000.0,4260000.0,83.0
1990-11-01,2725000.0,4250000.0,109.0
1990-11-01,2725000.0,4255000.0,106.0
1990-11-01,2725000.0,4260000.0,103.0
1990-11-01,2730000.0,4250000.0,105.0
1990-11-01,2730000.0,4255000.0,100.0
1990-11-01,2730000.0,4260000.0,96.0
1990-11-01,2735000.0,4250000.0,93.0
1990-11-01,2735000.0,4255000.0,92.0
1990-11-01,2735000.0,4260000.0,88.0
1990-11-01,2740000.0,4250000.0,92.0
1990-11-01,2740000.0,4255000.0,93.0
1990-11-01,2740000.0,4260000.0,94.0
1990-12-01,2725000.0,4250000.0,59.0
1990-12-01,2725000.0,4255000.0,58.0
1990-12-01,2725000.0,4260000.0,56.0
1990-12-01,2730000.0,4250000.0,59.0
1990-12-01,2730000.0,4255000.0,56.0
1990-12-01,2730000.0,4260000.0,53.0
1990-12-01,2735000.0,4250000.0,52.0
1990-12-01,2735000.0,4255000.0,51.0
1990-12-01,2735000.0,4260000.0,49.0
1990-12-01,2740000.0,4250000.0,52.0
1990-12-01,2740000.0,4255000.0,53.0
1990-12-01,2740000.0,4260000.0,54.0
1991-01-01,2725000.0,4250000.0,54.0
1991-01-01,2725000.0,4255000.0,53.0
1991-01-01,2725000.0,4260000.0,51.0
1991-01-01,2730000.0,4250000.0,52.0
1991-01-01,2730000.0,4255000.0,48.0
1991-01-01,2730000.0,4260000.0,45.0
1991-01-01,2735000.0,4250000.0,43.0
1991-01-01,2735000.0,4255000.0,41.0
1991-01-01,2735000.0,4260000.0,39.0
1991-01-01,2740000.0,4250000.0,39.0
1991-01-01,2740000.0,4255000.0,39.0
1991-01-01,2740000.0,4260000.0,40.0
1991-02-01,2725000.0,4250000.0,25.0
1991-02-01,2725000.0,4255000.0,24.0
1991-02-01,2725000.0,4260000.0,23.0
1991-02-01,2730000.0,4250000.0,26.0
1991-02-01,2730000.0,4255000.0,23.0
1991-02-01,2730000.0,4260000.0,21.0
1991-02-01,2735000.0,4250000.0,21.0
1991-02-01,2735000.0,4255000.0,19.0
1991-02-01,2735000.0,4260000.0,18.0
1991-02-01,2740000.0,4250000.0,20.0
1991-02-01,2740000.0,4255000.0,19.0
1991-02-01,2740000.0,4260000.0,19.0
1991-03-01,2725000.0,4250000.0,51.0
1991-03-01,2725000.0,4255000.0,50.0
1991-03-01,2725000.0,4260000.0,48.0
1991-03-01,2730000.0,4250000.0,50.0
1991-03-01,2730000.0,4255000.0,47.0
1991-03-01,2730000.0,4260000.0,44.0
1991-03-01,2735000.0,4250000.0,45.0
1991-03-01,2735000.0,4255000.0,44.0
1991-03-01,2735000.0,4260000.0,43.0
1991-03-01,2740000.0,4250000.0,44.0
1991-03-01,2740000.0,4255000.0,44.0
1991-03-01,2740000.0,4260000.0,45.0
1991-04-01,2725000.0,4250000.0,50.0
1991-04-01,2725000.0,4255000.0,49.0
1991-04-01,2725000.0,4260000.0,46.0
1991-04-01,2730000.0,4250000.0,48.0
1991-04-01,2730000.0,4255000.0,44.0
1991-04-01,2730000.0,4260000.0,41.0
1991-04-01,2735000.0,4250000.0,40.0
1991-04-01,2735000.0,4255000.0,39.0
